255	5
244	5
134	5
132	5
130	5
130	5
130	5
131	5
130	5
137	5
141	5
128	5
128	5
126	5
125	5
126	5
128	5
127	5
125	5
126	5
126	5
126	5
128	5
127	5
126	5
126	5
127	5
126	5
125	5
127	5
127	5
126	5
125	5
125	5
125	5
130	5
125	5
125	5
126	5
131	5
126	5
127	5
125	5
125	5
127	5
127	5
125	5
126	5
126	5
127	5
127	5
127	5
126	5
127	5
127	5
127	5
127	5
126	5
126	5
126	5
126	5
126	5
126	5
125	5
126	5
126	5
133	5
175	5
131	5
125	5
226	5
125	5
126	5
125	5
126	5
125	5
126	5
134	5
127	5
159	5
126	5
125	5
125	5
126	5
127	5
128	5
126	5
126	5
126	5
125	5
125	5
126	5
126	5
126	5
127	5
127	5
131	5
128	5
126	5
127	5
485	10
479	10
374	10
369	10
370	10
366	10
369	10
368	10
368	10
374	10
374	10
369	10
363	10
363	10
366	10
363	10
362	10
363	10
364	10
363	10
368	10
363	10
364	10
449	10
368	10
534	10
374	10
369	10
370	10
365	10
368	10
364	10
364	10
363	10
362	10
364	10
422	10
371	10
367	10
365	10
368	10
364	10
361	10
362	10
1430	10
389	10
364	10
363	10
377	10
362	10
362	10
362	10
361	10
367	10
362	10
364	10
363	10
363	10
745	10
379	10
366	10
363	10
362	10
364	10
362	10
361	10
363	10
366	10
368	10
398	10
361	10
362	10
362	10
361	10
366	10
540	10
369	10
361	10
361	10
375	10
362	10
362	10
362	10
1084	10
379	10
362	10
363	10
379	10
339	10
355	10
352	10
373	10
372	10
388	10
367	10
374	10
368	10
380	10
403	10
391	10
8061	50
7958	50
7924	50
7925	50
7901	50
8024	50
8028	50
7949	50
8269	50
7983	50
8031	50
8426	50
7996	50
7190	50
4670	50
4437	50
4510	50
4435	50
4426	50
4441	50
4363	50
4539	50
4395	50
4506	50
4655	50
4455	50
4518	50
4489	50
4444	50
4379	50
4422	50
4416	50
4753	50
4697	50
4773	50
4377	50
4581	50
4800	50
4469	50
4513	50
4538	50
4428	50
4451	50
4508	50
4390	50
4549	50
4484	50
4453	50
4396	50
4356	50
4460	50
4359	50
4377	50
4482	50
4458	50
4409	50
4620	50
4820	50
4739	50
4526	50
4392	50
4456	50
4493	50
4329	50
4520	50
4409	50
4507	50
4459	50
4408	50
4547	50
4429	50
4554	50
4479	50
4625	50
4554	50
4488	50
4552	50
4437	50
4417	50
4445	50
4537	50
4495	50
4484	50
4466	50
4522	50
4484	50
4470	50
4509	50
4540	50
4439	50
4426	50
4401	50
4512	50
4382	50
4427	50
4392	50
4465	50
4370	50
4440	50
4806	50
32510	100
49919	100
32185	100
32188	100
32499	100
32668	100
32306	100
32339	100
32666	100
33822	100
31573	100
31957	100
31969	100
32752	100
32760	100
32200	100
32197	100
32174	100
34152	100
32603	100
